pitcherid,date,pitchno,pitchno^2,pitchno^3,pitchno,pitch_bucket,relspeed,Dependent Variable,Differential,spinrate,extension,horzbreak,inducedvertbreak,spinaxis,relheight,relside,platelocheight,platelocside
823910,9/22/2024,9,81,729,103,FourSeamFastBall,88.66049,87.02982163,0.857940776,2339.678724,4.98584,-13.42052,22.80194,148.043373,5.96264,-0.54355,2.29864,0.16339
10109416,9/27/2024,9,81,729,125,FourSeamFastBall,87.42655,87.02982163,0.471158903,1918.990141,5.99866,-19.53442,14.06485,123.188162,4.44454,-2.19149,0.99085,2.47039
10005119,9/27/2024,9,81,729,31,FourSeamFastBall,89.03063,87.02982163,0.099133519,1966.724078,6.73029,-16.09249,15.61434,132.117796,5.78443,-1.12039,1.98936,-0.51651
1000125042,9/29/2024,9,81,729,20,FourSeamFastBall,89.29323,87.02982163,1.100460476,2283.132253,6.52746,12.44257,13.31576,225.168594,5.38748,1.99243,2.65319,-0.5074
10109416,10/4/2024,9,81,729,54,FourSeamFastBall,88.66279,87.02982163,1.707398903,2143.469238,5.9484,-18.32277,14.2841,125.116065,4.72921,-2.06839,1.78967,-0.40063
1000125042,10/6/2024,9,81,729,62,FourSeamFastBall,88.59893,87.02982163,0.406160476,2220.147232,6.07433,10.00603,13.61658,218.614136,5.43799,1.92061,2.83577,-0.26771
1000305276,10/10/2024,9,81,729,3,FourSeamFastBall,85.89393,87.02982163,-0.136786746,2002.904644,6.32201,-15.8219,12.22501,125.286398,5.99137,-1.19486,4.07414,-0.46602
1000072064,10/11/2024,9,81,729,55,FourSeamFastBall,92.05729,87.02982163,1.320394444,2348.367495,6.76437,11.33438,16.48918,216.778798,4.88686,1.34677,2.55388,-2.54503
10005119,10/11/2024,9,81,729,68,FourSeamFastBall,87.23061,87.02982163,-1.700886481,2163.778112,6.79433,-15.98154,16.68643,133.768553,5.90535,-1.25674,1.24991,1.07918
1000125042,10/13/2024,9,81,729,120,FourSeamFastBall,88.47425,87.02982163,0.281480476,2178.476015,5.92857,10.14434,9.65339,230.324856,5.53766,1.93749,1.72232,-0.53568
1000305276,10/13/2024,9,81,729,232,FourSeamFastBall,85.98693,87.02982163,-0.043786746,1931.314993,6.22834,-12.85804,15.60052,137.836477,5.81824,-1.41923,1.86998,1.66358
823910,10/13/2024,9,81,729,332,FourSeamFastBall,90.32955,87.02982163,2.527000776,2337.561323,5.10435,-9.7004,21.36934,153.936121,5.8599,-0.50613,3.23652,-0.20367
823910,10/19/2024,9,81,729,74,FourSeamFastBall,87.9702,87.02982163,0.167650776,2100.435682,5.06518,-18.4693,15.83233,127.685296,5.61938,-0.83797,2.31649,-0.34836
1000136915,10/19/2024,9,81,729,15,FourSeamFastBall,84.9707,87.02982163,1.295291474,2206.344204,5.4794,-19.3371,20.866,134.976617,5.79683,-0.86483,3.846,0.19256
1000213387,10/19/2024,9,81,729,154,FourSeamFastBall,86.93745,87.02982163,-0.564581895,2380.238136,6.05636,7.47642,18.95281,202.793486,5.9607,1.1926,3.40435,0.14893
1000305275,10/20/2024,9,81,729,3,FourSeamFastBall,84.61796,87.02982163,1.664991667,2093.774819,6.14215,-12.93603,20.22332,145.447855,5.53456,-1.34058,3.04809,-0.17349
1000259684,10/20/2024,9,81,729,21,FourSeamFastBall,86.66774,87.02982163,-1.52239309,2131.411275,6.16866,11.51174,19.16584,212.858594,6.17074,1.17813,2.6269,0.41282
1000305275,10/25/2024,9,81,729,133,FourSeamFastBall,81.19427,87.02982163,-1.758698333,1893.884039,6.18534,-14.46312,16.81387,136.629759,5.42427,-1.45134,2.38443,0.918
1000133983,10/25/2024,9,81,729,31,FourSeamFastBall,91.32889,87.02982163,2.167798321,2166.986655,5.40417,8.44796,24.6184,199.808916,5.89106,0.73849,1.91296,-0.33829
10109416,10/27/2024,9,81,729,62,FourSeamFastBall,88.21159,87.02982163,1.256198903,1945.109627,5.95786,-15.00906,16.59713,135.584597,5.21754,-1.72571,3.07663,0.32732
1000136915,10/27/2024,9,81,729,161,FourSeamFastBall,87.43393,87.02982163,3.758521474,2286.66874,5.45551,-15.50166,16.61489,134.601173,5.70144,-0.86134,3.47699,0.14465
1000145579,10/27/2024,9,81,729,215,FourSeamFastBall,84.73556,87.02982163,0.036194643,1600.46009,6.67138,5.89989,20.16548,197.409495,5.8232,0.7336,2.41996,-1.94159
1000213387,10/27/2024,9,81,729,308,FourSeamFastBall,88.0895,87.02982163,0.587468105,2516.875029,6.0291,8.81457,20.90387,204.289443,5.93782,1.28917,2.54878,-1.5383
826147,11/1/2024,9,81,729,91,FourSeamFastBall,89.36008,87.02982163,0.488157262,2055.199845,6.56612,9.55859,2.19122,263.89635,4.64306,1.24276,2.19335,0.51382
1000305275,11/1/2024,9,81,729,27,FourSeamFastBall,81.95233,87.02982163,-1.000638333,1837.726334,5.78179,-15.84095,16.34391,133.48033,5.46895,-1.5146,3.22245,-0.36715
10005119,11/1/2024,9,81,729,213,FourSeamFastBall,88.79134,87.02982163,-0.140156481,2127.719211,6.11888,-21.55285,15.60981,123.759689,5.79646,-1.3325,1.55037,0.72769
10109416,11/1/2024,9,81,729,134,FourSeamFastBall,88.44737,87.02982163,1.491978903,2102.67857,5.8649,-17.32591,18.01406,134.103226,5.08744,-1.67094,0.33141,-2.0933
1000213387,11/1/2024,9,81,729,66,FourSeamFastBall,85.77584,87.02982163,-1.726191895,2378.502004,5.8237,5.58847,18.85056,197.639731,5.94145,1.47798,4.05844,-0.55677
1000362328,11/1/2024,9,81,729,12,FourSeamFastBall,89.33007,87.02982163,1.073632909,2146.574089,7.0402,10.1663,16.07284,214.301022,5.72916,1.56568,1.47554,-1.26284
1000133983,11/1/2024,9,81,729,161,FourSeamFastBall,92.60711,87.02982163,3.446018321,2203.999253,5.81806,5.55973,21.72021,195.15931,5.87818,0.7819,3.93145,-0.29867
1000100911,11/1/2024,9,81,729,277,FourSeamFastBall,87.46931,87.02982163,0.168881787,2063.230444,6.33742,11.69257,20.93615,210.720792,5.7979,1.76532,3.58278,-0.70305
1000362328,11/8/2024,9,81,729,11,FourSeamFastBall,89.17306,87.02982163,0.916622909,2102.853558,6.55717,8.89823,19.36214,206.080036,5.86861,1.39017,2.13564,-0.29337
1000362328,11/15/2024,9,81,729,7,FourSeamFastBall,86.59866,87.02982163,-1.657777091,2128.387663,6.97303,14.41855,14.57493,227.194241,5.8495,1.47417,1.79198,-0.32248
1000309668,1/10/2025,9,81,729,79,FourSeamFastBall,86.8248,87.02982163,-2.835196111,2044.131244,6.96938,12.88465,13.95355,225.373096,5.63373,1.70148,3.37374,-1.10481
1000362327,1/17/2025,9,81,729,99,FourSeamFastBall,82.55194,87.02982163,0.1921415,1790.291036,6.05319,-21.57383,5.30138,100.09171,3.89384,-2.58632,3.17226,0.02689
1000125040,1/17/2025,9,81,729,3,FourSeamFastBall,86.10519,87.02982163,-0.206001818,2150.464827,6.71295,-19.43174,14.67316,124.291302,5.23644,-3.84561,3.10778,0.14623
826147,1/25/2025,9,81,729,179,FourSeamFastBall,87.96414,87.02982163,-0.907782738,2211.654725,7.13277,14.79709,20.78915,217.331962,4.77236,1.6086,4.35322,0.64638
1000100911,1/25/2025,9,81,729,37,FourSeamFastBall,87.06967,87.02982163,-0.230758213,2181.193539,6.37696,6.80248,25.85289,195.567196,6.08511,1.55652,6.09649,-0.31125
1000362328,1/26/2025,9,81,729,138,FourSeamFastBall,87.48113,87.02982163,-0.775307091,2116.708024,7.05252,12.4019,18.4982,215.762551,5.76674,1.35877,3.35614,-0.47986
10109416,1/30/2025,9,81,729,55,FourSeamFastBall,86.78025,87.02982163,-0.175141097,1933.218995,6.29036,-13.70583,14.9015,134.541909,4.9513,-1.92755,2.70537,0.95034
1000100911,1/30/2025,9,81,729,167,FourSeamFastBall,85.27205,87.02982163,-2.028378213,2098.896145,5.98345,17.35658,18.49178,225.546652,5.69939,1.8885,2.16077,0.62539
1000362328,2/1/2025,9,81,729,270,FourSeamFastBall,86.36048,87.02982163,-1.895957091,2134.553029,6.72935,15.00654,10.06351,239.60276,5.74104,1.5871,2.43712,1.39989
10109416,2/4/2025,9,81,729,71,FourSeamFastBall,84.90853,87.02982163,-2.046861097,2027.472363,6.23466,-18.07281,14.718,126.912953,5.26828,-1.54802,2.07473,-0.85332
1000362328,2/5/2025,9,81,729,1,FourSeamFastBall,85.40212,87.02982163,-2.854317091,1848.955846,6.71221,8.77343,15.0454,212.657507,5.86046,1.38125,2.12761,1.33056
1000144733,2/26/2025,9,81,729,306,FourSeamFastBall,87.29563,87.02982163,-1.334997931,2078.058728,6.26185,15.92107,16.88241,225.551697,4.91674,1.9494,3.2934,0.82244
1000136915,2/26/2025,9,81,729,336,FourSeamFastBall,84.97122,87.02982163,1.295811474,2185.285945,5.38324,-18.27879,17.47446,131.180546,5.51422,-0.9182,3.1914,-0.83514
1000392568,2/26/2025,9,81,729,262,FourSeamFastBall,86.61345,87.02982163,-1.53097549,2495.455012,5.81362,10.93256,19.90411,210.276817,6.06769,1.87204,1.55484,-1.49861
823910,2/26/2025,9,81,729,14,FourSeamFastBall,89.4456,87.02982163,1.643050776,2252.309648,5.27454,-18.34741,20.49777,135.96949,5.6407,-0.45867,2.39681,-0.27345
10109416,2/28/2025,9,81,729,191,FourSeamFastBall,83.45265,87.02982163,-3.502741097,2007.758616,5.94233,-12.54725,16.49446,139.937513,4.97701,-1.88424,3.502,-1.83011
1000136915,3/8/2025,9,81,729,20,FourSeamFastBall,85.18257,87.02982163,1.507161474,2173.726266,5.40396,-22.06281,16.84993,125.009361,5.6032,-0.85455,3.35619,-1.24645
826147,3/9/2025,9,81,729,78,FourSeamFastBall,91.39643,87.02982163,2.524507262,2354.622462,7.04995,15.11973,16.07599,225.663044,4.73524,1.85199,1.61258,-0.04885
10109416,3/9/2025,9,81,729,7,FourSeamFastBall,85.92894,87.02982163,-1.026451097,1986.961895,5.95524,-16.88316,17.96918,134.309047,5.02323,-1.72289,2.93081,1.11322
823910,3/9/2025,9,81,729,365,FourSeamFastBall,91.03335,87.02982163,3.230800776,2311.105932,5.12589,-20.25466,15.8804,125.693357,5.44241,-0.6575,1.77615,-1.25
1000305276,3/9/2025,9,81,729,161,FourSeamFastBall,85.92441,87.02982163,-0.106306746,2014.407514,5.98512,-19.25599,19.01009,132.403765,5.83667,-1.72131,3.23479,-1.13664
1000144733,3/11/2025,9,81,729,6,FourSeamFastBall,88.82049,87.02982163,0.189862069,2105.358472,5.72328,17.44658,13.94379,234.334872,5.0067,2.03649,2.11246,-0.91164
1000392568,3/11/2025,9,81,729,65,FourSeamFastBall,88.67961,87.02982163,0.53518451,2572.414466,5.65636,1.63327,16.90603,185.954757,5.97295,1.61833,2.82012,-0.99064
10109416,3/15/2025,9,81,729,65,FourSeamFastBall,85.32579,87.02982163,-1.629601097,2009.731684,5.83365,-12.25028,14.89414,137.880338,4.93496,-1.92648,3.28025,-1.15016
823910,3/15/2025,9,81,729,299,FourSeamFastBall,86.28225,87.02982163,-1.520299224,2190.018236,5.22954,-18.66399,16.88717,129.642921,5.51446,-0.58935,1.6488,-0.19115
1000392568,3/19/2025,9,81,729,33,FourSeamFastBall,86.76641,87.02982163,-1.37801549,2286.559586,5.54529,16.81473,19.78281,222.663922,5.78161,2.50714,2.87716,0.92985
1000145579,3/19/2025,9,81,729,84,FourSeamFastBall,86.55058,87.02982163,1.851214643,1948.437352,6.47848,11.24032,13.49363,222.601464,5.73153,0.75321,2.60143,-1.81281
10109416,3/23/2025,9,81,729,142,FourSeamFastBall,85.21451,87.02982163,-1.740881097,2086.284705,6.29979,-19.8521,18.74942,131.206522,5.3371,-1.57824,2.96174,-0.1034
1000136915,3/23/2025,9,81,729,173,FourSeamFastBall,85.04057,87.02982163,1.365161474,2209.499135,5.29652,-21.03383,18.9571,129.536989,5.65353,-0.98023,1.62331,-0.22817
1000362328,3/26/2025,9,81,729,39,FourSeamFastBall,88.61563,87.02982163,0.359192909,2188.211734,6.95961,10.81485,12.4854,223.503337,5.81465,1.08289,2.39764,0.46284
10109416,4/5/2025,9,81,729,138,FourSeamFastBall,88.48096,87.02982163,1.525568903,2183.326071,5.95349,-14.51871,14.41977,132.383739,4.74837,-2.08127,3.05995,-0.67918
823910,4/5/2025,9,81,729,238,FourSeamFastBall,89.13769,87.02982163,1.335140776,2419.701506,5.38501,-14.98898,22.83226,145.17339,5.72796,-0.12917,4.38172,1.32019
826147,4/9/2025,9,81,729,170,FourSeamFastBall,87.00897,87.02982163,-1.862952738,2209.067278,6.47526,16.46536,16.51969,227.748488,5.12484,1.87133,2.85694,1.62308
1000136915,4/18/2025,9,81,729,151,FourSeamFastBall,86.37908,87.02982163,2.703671474,2293.85448,5.04575,-16.35336,18.91812,136.780919,5.58155,-0.87917,3.64733,-0.05421
10005119,4/18/2025,9,81,729,327,FourSeamFastBall,89.78827,87.02982163,0.856773519,2203.098395,6.73767,-12.03666,16.25761,141.483225,5.52738,-1.38601,0.09527,0.70969
823910,4/22/2025,9,81,729,278,FourSeamFastBall,86.06553,87.02982163,-1.737019224,2358.464771,5.01289,-18.49383,18.30773,132.297031,5.41198,-0.3756,2.10137,-0.78398
1000145579,4/23/2025,9,81,729,58,FourSeamFastBall,85.17041,87.02982163,0.471044643,2038.5787,6.34241,-0.39866,12.66383,178.018107,5.61651,0.99101,2.62032,-0.93237
1000392568,4/23/2025,9,81,729,26,FourSeamFastBall,89.01033,87.02982163,0.86590451,2444.792187,5.76903,3.80107,16.44422,194.204265,5.71833,1.68742,2.37846,-0.84413
826147,4/25/2025,9,81,729,155,FourSeamFastBall,90.57117,87.02982163,1.699247262,2218.650767,6.8491,13.30276,15.84591,222.340494,4.70674,1.37721,2.67932,-1.24764
1000309668,4/26/2025,9,81,729,158,FourSeamFastBall,89.11583,87.02982163,-0.544166111,2149.020932,6.24007,13.94198,20.00824,216.96197,5.46224,1.77477,3.40797,2.41912
1000362328,4/29/2025,9,81,729,119,FourSeamFastBall,91.67639,87.02982163,3.419952909,2126.178035,6.51408,6.86363,19.54875,200.454392,5.96259,0.96283,2.67496,-0.26541
1000392568,4/29/2025,9,81,729,292,FourSeamFastBall,89.52633,87.02982163,1.38190451,2639.455063,5.9247,11.18524,20.21111,210.474924,5.71972,1.73474,1.3827,-0.53376
10109416,5/15/2025,9,81,729,45,FourSeamFastBall,86.93791,87.02982163,-0.017481097,2049.585226,6.01003,-12.60788,10.34442,126.07699,4.72329,-1.84464,1.40573,0.88023
1000136915,5/17/2025,9,81,729,200,FourSeamFastBall,83.60101,87.02982163,-0.074398526,2208.258223,4.85075,-22.1284,14.43843,120.508949,5.26636,-1.23684,0.47418,1.02081
1000305276,5/17/2025,9,81,729,6,FourSeamFastBall,83.26543,87.02982163,-2.765286746,2013.722015,5.71704,-15.09229,19.44147,140.041098,5.86754,-1.73781,3.54893,-0.23916
1000100911,8/30/2024,10,100,1000,50,FourSeamFastBall,84.74251,87.01270945,-2.557918213,2230.899325,5.70116,15.14839,12.06205,234.480157,5.67534,1.92152,3.10258,-0.41992
1000072064,8/30/2024,10,100,1000,84,FourSeamFastBall,91.69492,87.01270945,0.958024444,2163.778481,6.19603,15.8769,14.50678,229.569777,5.36311,2.05585,2.97264,0.17773
1000136915,8/30/2024,10,100,1000,70,FourSeamFastBall,83.08449,87.01270945,-0.590918526,2301.738663,5.44776,-15.97332,21.05119,140.923311,5.88703,-1.05667,2.68268,-1.38998
1000259684,8/30/2024,10,100,1000,159,FourSeamFastBall,86.38008,87.01270945,-1.81005309,2221.459382,5.89838,16.97497,19.10001,223.679272,5.92466,1.62503,1.5149,-0.86659
1000133983,8/30/2024,10,100,1000,19,FourSeamFastBall,88.85474,87.01270945,-0.306351679,2313.936816,5.72913,8.61367,23.73273,200.951914,6.04759,1.37425,2.52406,-0.57186
1000362328,8/30/2024,10,100,1000,101,FourSeamFastBall,89.44848,87.01270945,1.192042909,2223.880063,6.63813,7.96615,16.14371,207.669596,5.94168,1.49651,1.36889,-1.01753
10303186,9/3/2024,10,100,1000,49,FourSeamFastBall,86.54449,87.01270945,-1.615571509,1980.757169,6.34795,7.8254,16.42556,207.38454,6.56982,1.30677,4.7862,0.96523
1000145579,9/3/2024,10,100,1000,24,FourSeamFastBall,84.08371,87.01270945,-0.615655357,1915.979179,6.64612,1.7728,18.7297,185.834714,5.96908,0.80568,2.92748,-1.13546
826147,9/3/2024,10,100,1000,76,FourSeamFastBall,88.57539,87.01270945,-0.296532738,2237.6354,6.72822,13.06572,14.84926,223.891867,5.25054,2.72861,4.73168,0.36378
10109416,9/6/2024,10,100,1000,52,FourSeamFastBall,86.74233,87.01270945,-0.213061097,2093.55479,5.79557,-16.343,11.44827,121.678425,4.47016,-2.34002,2.65025,-0.2506
1000136915,9/6/2024,10,100,1000,114,FourSeamFastBall,83.58549,87.01270945,-0.089918526,2254.185585,5.28725,-13.37024,15.29729,135.938512,5.89497,-0.712,3.69836,0.75821
1000100911,9/6/2024,10,100,1000,71,FourSeamFastBall,85.18049,87.01270945,-2.119938213,2187.703464,5.58111,17.49147,18.09678,226.466621,5.66311,1.91682,2.76042,-0.12472
1000305276,9/6/2024,10,100,1000,4,FourSeamFastBall,85.73979,87.01270945,-0.290926746,2099.700958,5.8605,-17.69332,10.68453,117.84876,5.66798,-1.54127,2.60922,-0.31107
1000125042,9/6/2024,10,100,1000,144,FourSeamFastBall,87.39064,87.01270945,-0.802129524,1795.715791,5.85936,10.28678,11.20083,225.840815,5.47079,2.02012,3.42435,-1.09418
1000362328,9/6/2024,10,100,1000,215,FourSeamFastBall,89.27002,87.01270945,1.013582909,1858.940565,6.38808,10.25953,12.59611,221.58222,5.97795,1.71809,1.70949,0.1467
1000145579,9/9/2024,10,100,1000,118,FourSeamFastBall,83.51407,87.01270945,-1.185295357,1710.591021,6.55448,5.48284,14.14091,203.188169,5.78746,0.63007,2.4099,-0.64256
823910,9/9/2024,10,100,1000,96,FourSeamFastBall,86.68499,87.01270945,-1.117559224,2315.867294,5.20559,-14.82143,18.0371,138.412016,5.68665,-1.55287,3.30735,-0.07176
826147,9/9/2024,10,100,1000,42,FourSeamFastBall,88.8528,87.01270945,-0.019122738,2274.375373,6.82699,9.37501,16.44458,211.603275,5.22151,2.6029,3.62019,-0.54776
1000100911,9/13/2024,10,100,1000,9,FourSeamFastBall,86.23493,87.01270945,-1.065498213,2106.94285,5.87507,14.38036,14.3358,227.86876,5.64453,1.63836,2.5735,0.33483
1000136915,9/13/2024,10,100,1000,42,FourSeamFastBall,84.25132,87.01270945,0.575911474,2323.627731,5.24237,-15.57584,17.68052,135.995613,5.57764,-0.93132,1.7668,1.36899
1000133983,9/13/2024,10,100,1000,1,FourSeamFastBall,89.62244,87.01270945,0.461348321,2223.465864,5.71911,12.05442,22.07958,210.004413,5.95096,0.64981,3.08701,-1.67778
1000305276,9/13/2024,10,100,1000,10,FourSeamFastBall,88.48611,87.01270945,2.455393254,1841.941714,6.23051,-10.76552,16.59603,144.916473,5.71898,-1.37021,2.9173,1.44828
1000145579,9/16/2024,10,100,1000,47,FourSeamFastBall,84.15596,87.01270945,-0.543405357,1652.849926,6.35354,3.54032,11.31312,199.129813,6.08028,0.47531,3.89661,-0.61278
826147,9/16/2024,10,100,1000,46,FourSeamFastBall,89.04771,87.01270945,0.175787262,2063.848259,7.09938,13.17938,15.54355,222.444775,4.9906,2.48777,3.60546,-0.36647
1000309669,9/16/2024,10,100,1000,6,FourSeamFastBall,84.39378,87.01270945,0.094311818,1914.544136,6.49157,9.84792,19.70304,208.053319,5.81661,1.17878,1.79076,-0.67225
823910,9/16/2024,10,100,1000,31,FourSeamFastBall,87.52064,87.01270945,-0.281909224,2142.490623,5.33532,-9.04701,21.85005,156.379531,5.76053,-1.01335,2.2353,0.57756
1000136915,9/20/2024,10,100,1000,91,FourSeamFastBall,84.19635,87.01270945,0.520941474,2266.359845,5.1136,-16.67084,13.39166,125.755727,5.63242,-1.1582,2.91929,-1.49888
1000100911,9/21/2024,10,100,1000,57,FourSeamFastBall,86.0746,87.01270945,-1.225828213,2015.864407,5.60778,13.85729,21.20903,214.884202,5.8515,1.69656,5.6599,0.92742
1000125042,9/22/2024,10,100,1000,132,FourSeamFastBall,88.51087,87.01270945,0.318100476,2237.130801,6.20644,13.34808,18.76143,217.242497,5.34926,2.0907,3.43028,-0.07415
823910,9/22/2024,10,100,1000,107,FourSeamFastBall,89.29186,87.01270945,1.489310776,2348.906025,5.0495,-15.05902,22.28281,144.381614,5.93837,-0.71204,4.11882,-0.42809
10109416,9/27/2024,10,100,1000,159,FourSeamFastBall,86.11306,87.01270945,-0.842331097,2146.983116,6.26779,-12.96249,14.97674,136.78932,4.66345,-1.96594,3.2004,0.52789
1000305276,9/27/2024,10,100,1000,50,FourSeamFastBall,82.55425,87.01270945,-3.476466746,2083.649933,6.4537,-11.73142,13.96658,137.709658,5.85644,-1.40661,2.33886,1.36238
10005119,9/27/2024,10,100,1000,28,FourSeamFastBall,88.75006,87.01270945,-0.181436481,2116.821641,6.95363,-14.19969,16.7795,137.755286,5.62927,-1.54376,3.39861,0.32606
1000100911,9/28/2024,10,100,1000,77,FourSeamFastBall,85.01751,87.01270945,-2.282918213,2174.862994,6.1349,13.81615,21.25096,214.705113,5.69213,1.85067,1.56683,-0.32984
1000125042,9/29/2024,10,100,1000,17,FourSeamFastBall,90.37615,87.01270945,2.183380476,2358.030314,6.11016,13.07516,12.86146,227.682921,5.47071,1.9329,1.95789,-0.94695
10109416,10/4/2024,10,100,1000,61,FourSeamFastBall,88.13248,87.01270945,1.177088903,1979.740499,5.87887,-11.3965,13.88969,138.106303,4.73982,-2.19602,3.4938,-0.72892
1000125042,10/6/2024,10,100,1000,56,FourSeamFastBall,87.16988,87.01270945,-1.022889524,2309.203933,5.96596,12.74737,17.88363,217.663915,5.43286,1.94504,2.10945,-0.25434
1000305276,10/10/2024,10,100,1000,4,FourSeamFastBall,84.87691,87.01270945,-1.153806746,2021.697305,6.37871,-16.1306,14.66875,129.91181,5.98296,-1.38933,4.30966,-0.05408
1000072064,10/11/2024,10,100,1000,49,FourSeamFastBall,93.12391,87.01270945,2.387014444,2357.699597,6.57893,9.998,16.48717,213.152039,4.92597,1.34621,1.47261,-1.90416
1000125042,10/13/2024,10,100,1000,109,FourSeamFastBall,88.57847,87.01270945,0.385700476,2247.622956,5.79468,10.01619,11.32111,224.773335,5.42476,1.92716,1.12023,-0.41385
1000305276,10/13/2024,10,100,1000,239,FourSeamFastBall,87.15664,87.01270945,1.125923254,1801.79892,6.17631,-10.57654,15.00284,142.382319,5.72638,-1.35348,2.71439,-0.19426
823910,10/13/2024,10,100,1000,333,FourSeamFastBall,89.71968,87.01270945,1.917130776,2252.035228,5.18216,-12.27721,20.02643,146.499069,5.91017,-0.52683,3.69994,-0.88713
823910,10/19/2024,10,100,1000,67,FourSeamFastBall,87.49496,87.01270945,-0.307589224,2220.154213,5.11384,-16.05985,14.53288,129.082239,5.674,-0.97117,3.33845,-0.03579
1000213387,10/19/2024,10,100,1000,158,FourSeamFastBall,85.29332,87.01270945,-2.208711895,2382.401362,5.98539,1.35307,22.17167,183.728782,5.92672,1.58506,3.10967,-1.06896
10109416,10/20/2024,10,100,1000,83,FourSeamFastBall,87.0562,87.01270945,0.100808903,1990.897628,6.02159,-15.59005,15.71965,132.746205,5.22284,-1.81742,3.04939,-0.12515
1000305275,10/20/2024,10,100,1000,8,FourSeamFastBall,86.04127,87.01270945,3.088301667,2000.566522,6.21486,-12.32847,19.43304,145.65432,5.50623,-1.42501,5.06699,-0.82789
1000259684,10/20/2024,10,100,1000,35,FourSeamFastBall,85.87513,87.01270945,-2.31500309,2269.089083,6.62505,7.99764,20.35619,202.722117,6.21181,1.32171,2.7812,-0.47524
1000305275,10/25/2024,10,100,1000,124,FourSeamFastBall,82.91619,87.01270945,-0.036778333,2004.225261,5.96797,-14.1652,20.1582,142.48661,5.29137,-1.50622,2.10808,0.10669
1000133983,10/25/2024,10,100,1000,33,FourSeamFastBall,91.33077,87.01270945,2.169678321,2246.799849,5.59668,11.04201,23.84753,206.039536,5.92813,0.69358,1.98791,-0.82422
